date,quantity_used,material,unit_price,lead_time_days,late_delivery_risk,region,shipping_mode
2015-01-13,3,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,5.0,1,Caribbean,Standard Class
2015-01-13,20,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4.0,1,Central America,Second Class
2015-01-13,74,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.7,1,Central America,Second Class
2015-01-13,32,Nike Men's Free 5.0+ Running Shoe,99.98999786,5.0,1,Caribbean,Standard Class
2015-01-13,73,O'Brien Men's Neoprene Life Vest,49.97999954,4.2,1,Central America,Standard Class
2015-01-13,19,Pelican Sunstream 100 Kayak,199.9900055,3.6,1,Caribbean,Standard Class
2015-01-13,67,Perfect Fitness Perfect Rip Deck,59.99000168,4.0,1,Caribbean,Standard Class
2015-01-13,1,Team Golf Texas Longhorns Putter Grip,24.98999977,6.0,1,South America,Standard Class
2015-01-13,1,Titleist Pro V1x Golf Balls,47.99000168,6.0,1,South America,Standard Class
2015-01-13,1,Titleist Pro V1x High Numbers Personalized Go,51.99000168,2.0,0,Caribbean,Standard Class
2015-01-13,13,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.3,1,Central America,Standard Class
2015-01-13,6,Under Armour Men's Compression EV SL Slide,44.99000168,3.5,1,Central America,Standard Class
2015-01-13,5,Under Armour Women's Ignite Slide,31.98999977,2.0,0,Caribbean,Standard Class
2015-01-13,2,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,5.0,1,Caribbean,Standard Class
2015-01-13,1,adidas Men's Germany Black Crest Away Tee,25.0,6.0,1,Central America,Standard Class
2015-01-13,5,adidas Youth Germany Black/Red Away Match Soc,70.0,2.0,0,Caribbean,Standard Class
2015-01-14,7,Bag Boy Beverage Holder,24.98999977,2.5,0,Central America,Standard Class
2015-01-14,3,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,6.0,1,Central America,Second Class
2015-01-14,11,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.1,1,South America,Second Class
2015-01-14,5,ENO Atlas Hammock Straps,29.98999977,3.0,1,South America,First Class
2015-01-14,13,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.8,1,South America,Second Class
2015-01-14,4,Hirzl Men's Hybrid Golf Glove,14.98999977,3.0,0,Central America,Standard Class
2015-01-14,3,Nike Dri-FIT Crew Sock 6 Pack,22.0,5.0,1,Central America,Second Class
2015-01-14,14,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.4,1,Central America,First Class
2015-01-14,73,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.7,1,Central America,Standard Class
2015-01-14,36,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.8,1,South America,Standard Class
2015-01-14,3,Nike Women's Legend V-Neck T-Shirt,25.0,5.0,1,South America,Standard Class
2015-01-14,52,O'Brien Men's Neoprene Life Vest,49.97999954,3.1,1,Central America,Second Class
2015-01-14,8,Pelican Sunstream 100 Kayak,199.9900055,2.6,1,Central America,Second Class
2015-01-14,67,Perfect Fitness Perfect Rip Deck,59.99000167999999,3.5,1,South America,Standard Class
2015-01-14,2,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,3.0,0,Central America,Standard Class
2015-01-14,2,Team Golf San Francisco Giants Putter Grip,24.98999977,2.0,0,South America,Standard Class
2015-01-14,2,Top Flite Women's 2014 XL Hybrid,19.98999977,6.0,1,Central America,Second Class
2015-01-14,22,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2.7,1,Central America,First Class
2015-01-14,2,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,2.0,1,South America,First Class
2015-01-14,3,Under Armour Kids' Mercenary Slide,27.98999977,6.0,1,South America,Second Class
2015-01-15,9,Diamondback Women's Serene Classic Comfort Bi,299.980011,2.2,1,Central America,Same Day
2015-01-15,5,ENO Atlas Hammock Straps,29.98999977,0.0,0,Central America,Same Day
2015-01-15,18,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,2.9,1,Caribbean,First Class
2015-01-15,10,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,5.0,1,Caribbean,Standard Class
2015-01-15,3,Glove It Women's Mod Oval Golf Glove,19.98999977,4.0,0,Caribbean,Standard Class
2015-01-15,26,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.3,1,Central America,Second Class
2015-01-15,56,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.3,1,Caribbean,Standard Class
2015-01-15,15,Nike Men's Free 5.0+ Running Shoe,99.98999786,2.5,1,Caribbean,Standard Class
2015-01-15,2,Nike Women's Legend V-Neck T-Shirt,25.0,6.0,1,Caribbean,Standard Class
2015-01-15,61,O'Brien Men's Neoprene Life Vest,49.97999954,3.2,1,Caribbean,Standard Class
2015-01-15,11,Pelican Sunstream 100 Kayak,199.9900055,2.7,1,Central America,Standard Class
2015-01-15,54,Perfect Fitness Perfect Rip Deck,59.990001680000006,2.9,1,Central America,Standard Class
2015-01-15,6,Team Golf St. Louis Cardinals Putter Grip,24.98999977,3.0,1,Caribbean,First Class
2015-01-15,5,Titleist Pro V1x Golf Balls,47.99000168,2.0,0,South America,Standard Class
2015-01-15,5,Titleist Pro V1x High Numbers Golf Balls,47.99000168,2.0,0,South America,Second Class
2015-01-15,34,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.0,1,Caribbean,Standard Class
2015-01-15,1,Under Armour Kids' Mercenary Slide,27.98999977,4.0,0,Central America,Standard Class
2015-01-15,4,Under Armour Men's Tech II T-Shirt,24.98999977,3.0,0,Central America,Standard Class
2015-01-15,1,Under Armour Women's Micro G Skulpt Running S,54.97000122,2.0,1,Central America,First Class
2015-01-16,9,Diamondback Women's Serene Classic Comfort Bi,299.980011,2.9,1,South America,First Class
2015-01-16,12,Field & Stream Sportsman 16 Gun Fire Safe,399.98001099999993,2.9,1,Central America,First Class
2015-01-16,1,Glove It Women's Imperial Golf Glove,19.98999977,2.0,0,South America,Standard Class
2015-01-16,5,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,3.0,0,South America,Standard Class
2015-01-16,19,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2.4,1,Caribbean,First Class
2015-01-16,10,Nike Men's Comfort 2 Slide,44.99000168,5.0,1,Caribbean,Standard Class
2015-01-16,55,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.8,1,South America,Standard Class
2015-01-16,31,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.5,1,Central America,Second Class
2015-01-16,4,Nike Women's Legend V-Neck T-Shirt,25.0,5.0,1,Central America,Standard Class
2015-01-16,2,Nike Women's Tempo Shorts,30.0,5.0,1,Caribbean,Standard Class
2015-01-16,59,O'Brien Men's Neoprene Life Vest,49.97999954,3.5,1,South America,Standard Class
2015-01-16,16,Pelican Sunstream 100 Kayak,199.9900055,3.2,1,South America,Standard Class
2015-01-16,84,Perfect Fitness Perfect Rip Deck,59.990001680000006,3.1,1,Caribbean,Second Class
2015-01-16,3,Team Golf San Francisco Giants Putter Grip,24.98999977,0.0,0,Central America,Same Day
2015-01-16,4,Team Golf Tennessee Volunteers Putter Grip,24.98999977,3.0,1,South America,Second Class
2015-01-16,1,Titleist Pro V1x High Numbers Golf Balls,47.99000168,3.0,1,Central America,Second Class
2015-01-16,41,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2.4,1,South America,Standard Class
2015-01-17,5,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,4.0,1,Caribbean,Standard Class
2015-01-17,17,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.6,1,Central America,Second Class
2015-01-17,2,ENO Atlas Hammock Straps,29.98999977,6.0,1,Central America,Second Class
2015-01-17,12,Field & Stream Sportsman 16 Gun Fire Safe,399.98001099999993,4.0,1,South America,Standard Class
2015-01-17,13,Hirzl Women's Hybrid Golf Glove,14.989999770000002,3.7,1,Caribbean,Standard Class
2015-01-17,6,Hirzl Women's Soffft Flex Golf Glove,17.98999977,5.0,1,Central America,Second Class
2015-01-17,2,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,6.0,1,South America,Second Class
2015-01-17,21,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4.2,1,Central America,Second Class
2015-01-17,10,Nike Men's Comfort 2 Slide,44.99000168,2.7,1,Caribbean,First Class
2015-01-17,46,Nike Men's Dri-FIT Victory Golf Polo,50.0,4.1,1,Caribbean,Standard Class
2015-01-17,31,Nike Men's Free 5.0+ Running Shoe,99.98999786,2.9,1,Central America,Standard Class
2015-01-17,47,O'Brien Men's Neoprene Life Vest,49.97999954,3.5,1,South America,Second Class
2015-01-17,13,Pelican Sunstream 100 Kayak,199.9900055,3.2,1,Caribbean,Standard Class
2015-01-17,60,Perfect Fitness Perfect Rip Deck,59.99000168,4.0,1,South America,Standard Class
2015-01-17,4,Team Golf Tennessee Volunteers Putter Grip,24.98999977,5.0,1,Central America,Standard Class
2015-01-17,5,Titleist Pro V1x Golf Balls,47.99000168,6.0,1,Caribbean,Standard Class
2015-01-17,5,Titleist Pro V1x High Numbers Personalized Go,51.99000168,2.0,0,Caribbean,Standard Class
2015-01-17,23,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.6,1,Caribbean,Standard Class
2015-01-17,9,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,3.5,1,Caribbean,Second Class
2015-01-17,3,adidas Youth Germany Black/Red Away Match Soc,70.0,5.0,1,South America,Standard Class
2015-01-18,3,Bag Boy Beverage Holder,24.98999977,3.0,1,South America,Second Class
2015-01-18,1,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,4.0,0,Central America,Standard Class
2015-01-18,14,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.7,1,South America,Standard Class
2015-01-18,14,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.7,1,South America,Second Class
2015-01-18,14,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.5,1,Central America,Standard Class
2015-01-18,4,Nike Men's Comfort 2 Slide,44.99000168,1.0,1,South America,Same Day
2015-01-18,57,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.4,1,Central America,Standard Class
2015-01-18,37,Nike Men's Free 5.0+ Running Shoe,99.98999786,4.1,1,South America,Second Class
2015-01-18,4,Nike Women's Tempo Shorts,30.0,0.0,0,Central America,Same Day
2015-01-18,33,O'Brien Men's Neoprene Life Vest,49.97999954,3.4,1,Central America,Standard Class
2015-01-18,9,Pelican Sunstream 100 Kayak,199.9900055,3.4,1,Central America,Standard Class
2015-01-18,72,Perfect Fitness Perfect Rip Deck,59.99000168,3.3,1,Central America,Standard Class
2015-01-18,5,TYR Boys' Team Digi Jammer,39.99000168,4.0,0,Central America,Standard Class
2015-01-18,2,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,2.0,0,South America,Standard Class
2015-01-18,3,Team Golf St. Louis Cardinals Putter Grip,24.98999977,2.0,1,Central America,First Class
2015-01-18,4,Team Golf Texas Longhorns Putter Grip,24.98999977,6.0,1,Central America,Standard Class
2015-01-18,56,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.9,1,South America,Second Class
2015-01-18,1,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0.0,0,Central America,Same Day
2015-01-18,4,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,2.0,1,Central America,First Class
2015-01-19,14,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.0,1,Central America,Second Class
2015-01-19,18,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.4,1,Central America,Second Class
2015-01-19,2,Glove It Women's Imperial Golf Glove,19.98999977,2.0,0,South America,Second Class
2015-01-19,9,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,2.5,0,Central America,Standard Class
2015-01-19,20,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2.9,1,Central America,Second Class
2015-01-19,5,Nike Men's Comfort 2 Slide,44.99000168,1.0,1,South America,First Class
2015-01-19,48,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.8,1,Central America,Second Class
2015-01-19,28,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.2,1,Central America,Second Class
2015-01-19,70,O'Brien Men's Neoprene Life Vest,49.97999954,3.0,1,South America,First Class
2015-01-19,13,Pelican Sunstream 100 Kayak,199.9900055,3.6,1,Caribbean,Standard Class
2015-01-19,50,Perfect Fitness Perfect Rip Deck,59.99000168,3.6,1,Central America,Standard Class
2015-01-19,1,Team Golf San Francisco Giants Putter Grip,24.98999977,2.0,0,Central America,Standard Class
2015-01-19,5,Team Golf St. Louis Cardinals Putter Grip,24.98999977,2.0,1,South America,First Class
2015-01-19,23,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.4,1,Central America,Second Class
2015-01-19,7,Under Armour Women's Ignite PIP VI Slide,31.98999977,5.0,1,Caribbean,Standard Class
2015-01-19,4,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,4.0,1,Caribbean,Second Class
2015-01-20,5,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,3.0,0,South America,Standard Class
2015-01-20,9,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.8,1,South America,Standard Class
2015-01-20,15,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.5,1,South America,Standard Class
2015-01-20,3,Glove It Imperial Golf Towel,15.98999977,3.0,0,Central America,Standard Class
2015-01-20,3,Glove It Urban Brick Golf Towel,15.98999977,2.0,1,South America,First Class
2015-01-20,1,Glove It Women's Imperial Golf Glove,19.98999977,6.0,1,Central America,Standard Class
2015-01-20,1,Hirzl Women's Soffft Flex Golf Glove,17.98999977,3.0,1,South America,Second Class
2015-01-20,24,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.0,1,South America,Second Class
2015-01-20,61,Nike Men's Dri-FIT Victory Golf Polo,50.0,4.1,1,South America,Standard Class
2015-01-20,48,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.2,1,South America,Standard Class
2015-01-20,4,Nike Women's Tempo Shorts,30.0,6.0,1,South America,Standard Class
2015-01-20,67,O'Brien Men's Neoprene Life Vest,49.97999954,3.9,1,Central America,Standard Class
2015-01-20,14,Pelican Sunstream 100 Kayak,199.9900055,3.9,1,South America,Standard Class
2015-01-20,57,Perfect Fitness Perfect Rip Deck,59.99000168,3.7,1,South America,Standard Class
2015-01-20,1,Titleist Pro V1x Golf Balls,47.99000168,6.0,1,Central America,Standard Class
2015-01-20,42,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.1,1,Central America,Standard Class
2015-01-20,5,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,4.0,0,Central America,Standard Class
2015-01-20,3,adidas Men's Germany Black Crest Away Tee,25.0,3.0,0,Central America,Standard Class
2015-01-21,2,Columbia Men's PFG Anchor Tough T-Shirt,30.0,6.0,1,South America,Standard Class
2015-01-21,8,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.2,1,Central America,First Class
2015-01-21,24,Field & Stream Sportsman 16 Gun Fire Safe,399.98001099999993,3.6,1,Central America,First Class
2015-01-21,5,Glove It Imperial Golf Towel,15.98999977,2.0,0,Caribbean,Standard Class
2015-01-21,1,Glove It Urban Brick Golf Towel,15.98999977,4.0,0,South America,Standard Class
2015-01-21,1,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,4.0,1,Central America,Second Class
2015-01-21,17,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,2.8,1,Central America,Second Class
2015-01-21,2,Nike Men's Comfort 2 Slide,44.99000168,2.0,1,South America,First Class
2015-01-21,40,Nike Men's Dri-FIT Victory Golf Polo,50.0,2.8,1,South America,Standard Class
2015-01-21,20,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.4,1,South America,Standard Class
2015-01-21,67,O'Brien Men's Neoprene Life Vest,49.97999954,3.4,1,South America,Standard Class
2015-01-21,13,Pelican Sunstream 100 Kayak,199.9900055,3.6,1,South America,Standard Class
2015-01-21,91,Perfect Fitness Perfect Rip Deck,59.99000168,3.5,1,Caribbean,Standard Class
2015-01-21,1,TYR Boys' Team Digi Jammer,39.99000168,4.0,0,Central America,Standard Class
2015-01-21,2,Team Golf San Francisco Giants Putter Grip,24.98999977,2.0,1,South America,First Class
2015-01-21,35,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3.3,1,South America,Standard Class
2015-01-21,7,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,4.5,1,Caribbean,Standard Class
2015-01-21,10,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,4.7,1,South America,Standard Class
2015-01-21,5,adidas Youth Germany Black/Red Away Match Soc,70.0,2.0,0,Caribbean,Standard Class
2015-01-22,9,Bag Boy Beverage Holder,24.98999977,3.5,0,South America,Standard Class
2015-01-22,5,Columbia Men's PFG Anchor Tough T-Shirt,30.0,6.0,1,South America,Second Class
2015-01-22,16,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.4,1,Central America,First Class
2015-01-22,17,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.3,1,Central America,Second Class
2015-01-22,3,Glove It Imperial Golf Towel,15.98999977,3.0,0,Central America,Standard Class
2015-01-22,3,Glove It Urban Brick Golf Towel,15.98999977,6.0,1,South America,Second Class
2015-01-22,5,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,5.5,1,Central America,Second Class
2015-01-22,1,Glove It Women's Mod Oval Golf Glove,19.98999977,2.0,1,South America,First Class
2015-01-22,16,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.9,1,Central America,Second Class
2015-01-22,71,Nike Men's Dri-FIT Victory Golf Polo,50.0,3.5,1,Central America,Second Class
2015-01-22,42,Nike Men's Free 5.0+ Running Shoe,99.98999786,3.9,1,Central America,Standard Class
2015-01-22,9,Nike Women's Tempo Shorts,30.0,3.5,0,South America,Standard Class
2015-01-22,55,O'Brien Men's Neoprene Life Vest,49.97999954,3.6,1,Central America,First Class
2015-01-22,14,Pelican Sunstream 100 Kayak,199.9900055,3.2,1,South America,First Class
2015-01-22,77,Perfect Fitness Perfect Rip Deck,59.99000168,4.4,1,South America,Standard Class
2015-01-22,5,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,4.0,0,Central America,Standard Class
2015-01-22,4,Titleist Pro V1x High Numbers Golf Balls,47.99000168,2.0,0,Caribbean,Standard Class
2015-01-22,2,Titleist Pro V1x High Numbers Personalized Go,51.99000168,6.0,1,South America,Second Class
2015-01-22,51,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2.8,1,Central America,First Class
2015-01-22,4,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,2.0,1,South America,First Class
2015-01-22,3,Under Armour Women's Micro G Skulpt Running S,54.97000122,6.0,1,Caribbean,Standard Class
2015-01-23,4,Bag Boy Beverage Holder,24.98999977,5.0,1,Central America,Standard Class
2015-01-23,4,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,2.0,1,South America,First Class
2015-01-23,4,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,5.0,1,Central America,Standard Class
2015-01-23,8,Diamondback Women's Serene Classic Comfort Bi,299.980011,3.8,1,Central America,Second Class
2015-01-23,5,ENO Atlas Hammock Straps,29.98999977,6.0,1,Caribbean,Standard Class
2015-01-23,20,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3.2,1,Central America,Standard Class
2015-01-23,5,Glove It Urban Brick Golf Towel,15.98999977,2.0,1,Central America,First Class
2015-01-23,4,Glove It Women's Mod Oval Golf Glove,19.98999977,2.0,1,South America,First Class
2015-01-23,5,Hirzl Men's Hybrid Golf Glove,14.98999977,2.0,0,Central America,Standard Class
